early_stopping_rounds,eta,gamma,max_depth,n_iters,num_boost_round,index,test-auc-mean,test-auc-std,test-error-mean,test-error-std,test-logloss-mean,test-logloss-std,train-auc-mean,train-auc-std,train-error-mean,train-error-std,train-logloss-mean,train-logloss-std
10,0.05,0.0,10,280,500,279,0.70947775,0.0030685874906054064,0.3561825,0.004512934771299049,0.6205502500000001,0.0017752759468600808,0.86436325,0.0033549853483286827,0.22477825,0.0034846205944837148,0.5240132500000001,0.003069177689137575
10,0.1,0.0,5,350,500,349,0.69571975,0.004646206268290288,0.364817,0.004047438510959748,0.630746,0.003356458177901226,0.8123765000000001,0.002171687419957123,0.27120125,0.0021008789083381283,0.5620732500000001,0.0023034802337984052
10,0.08,0.0,10,100,100,99,0.708118,0.003745417266473785,0.35374375,0.006396764001235322,0.62302625,0.0019639003761647215,0.84654375,0.001905011991432098,0.24198075000000002,0.002342145103852448,0.54442375,0.0019912294411995523
10,0.07,0.0,10,197,1000,196,0.7115400000000001,0.002915161830842337,0.35203,0.002761315085244703,0.6197299999999999,0.001330210697596412,0.865719,0.0019337901902739814,0.22350399999999998,0.0015957219369301112,0.5226355,0.0026685383171316567
10,0.01,0.1,10,1454,2000,1453,0.7104447500000001,0.0045403626713622575,0.35413925,0.005160729569305103,0.6201712500000001,0.0028389063365140883,0.8652420000000001,0.0023284884582063245,0.224119,0.002062334478206685,0.52323925,0.002240673601286007
10,0.02,0.0,5,1645,2000,1644,0.6950387499999999,0.004738688182134369,0.36468475,0.002866354947926022,0.6315787500000001,0.0029288109682087692,0.8054225,0.001991971699096136,0.27950624999999996,0.0021923835630427418,0.56854925,0.0021185562743292717
10,0.1,0.1,5,10,10,9,0.6428072499999999,0.005736286489315179,0.4012655,0.004080293157360135,0.66720775,0.0012676526288774963,0.6758745,0.002568050379178722,0.3790535,0.0022088689979263107,0.659028,0.0005922393941642013
10,0.3,0.1,10,10,10,9,0.6867595,0.0019725623564288215,0.37391250000000004,0.004815942405178876,0.63579275,0.00167060907680403,0.8027325,0.0033633320160221906,0.28491075,0.004051925923249336,0.57573725,0.002403647475712705
10,0.08,0.0,10,215,500,214,0.71144575,0.00371162291827982,0.35460075,0.006943107963117089,0.6186977499999999,0.0026761233505763695,0.8758404999999999,0.0008113339324840223,0.21368325,0.002280397923060795,0.5104445,0.0015163285428956275
10,0.06,0.0,5,100,100,99,0.67594575,0.0032380832582717504,0.380174,0.005611475340763771,0.6474172499999999,0.0012426003732093568,0.733889,0.0025407373929629273,0.33902350000000003,0.003591070139944351,0.62366225,0.0014252931935219656
10,0.06,0.0,5,500,500,499,0.69608875,0.005547187412328875,0.36330075000000006,0.00485747333368903,0.631162,0.003442109745490417,0.8043072499999999,0.001676217374775732,0.278847,0.0015131822428247077,0.56990675,0.0013453241942000132
10,0.1,0.0,5,100,100,99,0.6817685,0.003422625782933356,0.37542825,0.003158175214819467,0.64226125,0.0019206938036813847,0.7532282499999999,0.0028372590095900804,0.3244135,0.002661679967614442,0.60961575,0.001594926232620204
10,0.03,0.1,10,509,2000,508,0.70974675,0.003850774362060162,0.35301875000000005,0.00459332675601247,0.6204605,0.0022375567590566343,0.86769425,0.0019413851208609026,0.22229549999999998,0.0011228830081535643,0.5202612499999999,0.002038623233336674
10,0.05,0.0,10,100,100,99,0.70410675,0.001186947845315879,0.356512,0.003289766937033678,0.6276025000000001,0.0011507602921547024,0.8254985,0.003912754432621589,0.26142475,0.001421279067424832,0.56437075,0.0031589804822917153
10,0.02,0.0,10,808,1000,807,0.7113355,0.0037611301825382065,0.35189799999999993,0.003943100873677974,0.6194502500000001,0.0025843023599223004,0.87032,0.0018458636190141543,0.21959299999999998,0.0020349829237612826,0.51740875,0.0014861433939899827
10,0.03,0.1,5,10,10,9,0.6272975,0.008854474306812368,0.41425,0.002262980888120808,0.680762,0.0005640314707531873,0.6517602499999999,0.005084138785231997,0.39840925,0.004482414493049478,0.6780737499999999,0.0001670095431404851
10,0.07,0.0,5,442,1000,441,0.6956755,0.004264530132382687,0.36310325,0.0034995640710665716,0.63134425,0.0030217835275710646,0.8048185,0.002323842776523396,0.27976975000000004,0.0009952867363227588,0.5686715,0.002132603162803628
10,0.04,0.1,10,100,100,99,0.7021985,0.0008567337684485045,0.35743500000000006,0.0016185822499953403,0.62949075,0.00089457654088403,0.8200695000000001,0.0034185437323515197,0.26711475,0.0028912357543963707,0.5700467499999999,0.00260097389212193
10,0.03,0.0,10,581,2000,580,0.7103275,0.004164574978314111,0.35202975000000003,0.005027914695726255,0.62004375,0.0025709972165484708,0.8739067500000001,0.001697180511171375,0.21653925,0.002218623602033472,0.5131885,0.0019616990722330506
10,0.1,0.1,10,173,500,172,0.71058475,0.004525290840100788,0.35374350000000004,0.004345650728026812,0.61996325,0.0022761853368080454,0.873518,0.0012200448762238164,0.215902,0.0004703541219124182,0.511993,0.0017879240755692169
10,0.03,0.1,10,509,1000,508,0.70974675,0.003850774362060162,0.35301875000000005,0.00459332675601247,0.6204605,0.0022375567590566343,0.86769425,0.0019413851208609026,0.22229549999999998,0.0011228830081535643,0.5202612499999999,0.002038623233336674
10,0.05,0.1,5,567,2000,566,0.69379575,0.005082027714160954,0.36494825,0.005531428268313724,0.6323345,0.0030458199634909463,0.79956125,0.0022377597474930373,0.28315324999999997,0.001222661926903762,0.57372,0.0018253250395477577
10,0.1,0.1,5,100,100,99,0.683057,0.004063560446209729,0.37331925,0.00394181134600579,0.64146275,0.0019321717541409187,0.75356125,0.0014029405502372836,0.32366649999999997,0.001999197651559259,0.609286,0.0011595432290345696
10,0.1,0.0,10,188,2000,187,0.70958825,0.003037592910101665,0.35499625,0.003813675023845113,0.61987425,0.0019357985916670433,0.8793272500000001,0.003737019291828707,0.21181575,0.0035338901634742394,0.5054077499999999,0.0035883929811964476
10,0.07,0.1,10,10,10,9,0.6752532499999999,0.004775336238161678,0.37707599999999997,0.0021205781051402005,0.6571595,0.0015796177543950089,0.7599435,0.009061174054723802,0.32105174999999997,0.008418338772436036,0.63331225,0.0025073691765474058
10,0.07,0.1,5,549,1000,548,0.6961225,0.004536026262049207,0.36639875,0.0043854311290339575,0.629759,0.0029612155443331086,0.81791975,0.0018489289298131329,0.2682355,0.0012008847779866351,0.5572079999999999,0.001831361378865473
10,0.01,0.0,10,100,100,99,0.681546,0.00412665766692612,0.3745715,0.006007505035370358,0.65059775,0.001754646171596995,0.7730874999999999,0.007044316166243534,0.3096055,0.006739789110202189,0.62029875,0.001656744907189972
10,0.02,0.1,10,500,500,499,0.7086365,0.0036872538222910345,0.35473224999999997,0.00814413216294407,0.6223345,0.002113850219386437,0.850894,0.001287206471394553,0.2384,0.001435222456624757,0.539513,0.001611387290504645
10,0.09,0.0,10,10,10,9,0.67963675,0.00405701401125261,0.37430775,0.0008619722660851754,0.65183,0.0015314338052948844,0.76839025,0.005392831648355063,0.31149499999999997,0.00585310332217021,0.62325275,0.0013727846471679682
10,0.09,0.0,5,372,2000,371,0.6942790000000001,0.005225828738104618,0.3649485,0.0036165695417066115,0.63147325,0.0037358788373687995,0.80864475,0.0020119811598272967,0.27623224999999996,0.001562631654453477,0.56484375,0.0017732816153956021
10,0.08,0.1,10,100,100,99,0.70791775,0.0038458792476493615,0.35446900000000003,0.004145667919648175,0.62348525,0.0018989818818250783,0.8428910000000001,0.0024390230626215813,0.2460455,0.0038688745456527834,0.5467355,0.002112903866719905
10,0.09,0.1,10,100,100,99,0.708388,0.0068621517397970885,0.35460050000000004,0.010035561481551495,0.623067,0.003646295585933754,0.84936875,0.001521470074467452,0.24017925,0.002326817072204007,0.54054425,0.0016890924153224916
10,0.3,0.0,10,77,1000,76,0.707788,0.005853534274265433,0.3539415,0.005221619360887967,0.6216225,0.0049453743286024246,0.88592625,0.0016344215146344707,0.2037085,0.003045140924489369,0.48684974999999997,0.002045980006622738
10,0.06,0.0,5,10,10,9,0.63638975,0.004689316548016366,0.40877925,0.002950483127811447,0.67333825,0.000758468646352633,0.66324375,0.0029491630486461907,0.38850074999999995,0.005963233450696022,0.66830525,0.0005852753091494553
10,0.3,0.0,5,84,500,83,0.6912015,0.003210597335387914,0.37028724999999996,0.0059026154954816305,0.63284425,0.0016632646174015637,0.797032,0.0025249794058566223,0.286844,0.0036726737535479554,0.570637,0.002307040853561123
10,0.05,0.0,10,280,2000,279,0.70947775,0.0030685874906054064,0.3561825,0.004512934771299049,0.6205502500000001,0.0017752759468600808,0.86436325,0.0033549853483286827,0.22477825,0.0034846205944837148,0.5240132500000001,0.003069177689137575
10,0.3,0.1,5,10,10,9,0.655866,0.0018078355843383534,0.39533324999999997,0.00592618369505198,0.65495325,0.0013419313274158288,0.7066175,0.0037494207886018807,0.3590605,0.00555219562425533,0.63605175,0.001001201871502414
10,0.09,0.0,10,100,100,99,0.7082879999999999,0.004409376543231485,0.35413925,0.0048877562528730845,0.622947,0.0018899178553577237,0.8489485,0.0010382818740592677,0.24002574999999998,0.002800092353387654,0.5407715,0.0005121550058331938
10,0.05,0.1,5,500,500,499,0.69340875,0.0047768419156907745,0.3656735,0.00522658447267429,0.63303525,0.0029050199117217727,0.7935144999999999,0.002341158847664973,0.28853575,0.0012874885193662785,0.57889375,0.0018397083158750891
10,0.09,0.0,5,10,10,9,0.643284,0.007200587232997077,0.40337500000000004,0.0033085919966052164,0.668285,0.0012918759615380992,0.67382925,0.0028702429666319375,0.380899,0.002921457940823384,0.6609005,0.0006999708922519499
10,0.08,0.0,10,215,2000,214,0.71144575,0.00371162291827982,0.35460075,0.006943107963117089,0.6186977499999999,0.0026761233505763695,0.8758404999999999,0.0008113339324840223,0.21368325,0.002280397923060795,0.5104445,0.0015163285428956275
10,0.08,0.1,5,430,1000,429,0.69469625,0.00417597062818936,0.3645535,0.0015188055339641088,0.63105425,0.003222687029095441,0.81060225,0.0021999044723578567,0.27366225,0.0034614792629019246,0.56397725,0.0018901093057016617
10,0.01,0.1,5,2000,2000,1999,0.6917835,0.0048173260477156876,0.36831025,0.00474940619314669,0.63513875,0.002568045402149232,0.7799147499999999,0.002496565378174564,0.30206975,0.0014026040736786745,0.5900650000000001,0.0018185993236554505
10,0.3,0.1,5,135,500,134,0.69451975,0.0023766771315220747,0.36751925,0.0030802028646665434,0.6303274999999999,0.0014643968895077443,0.82308325,0.0022458856131824774,0.262523,0.002576667712375814,0.5472079999999999,0.002633620796546042
10,0.04,0.1,10,10,10,9,0.66691975,0.00623043238367128,0.3797125,0.003193039500225452,0.6682055,0.0012194307073384683,0.74734425,0.009858190233886732,0.32839,0.007564811431886463,0.65296775,0.0018428363159814392
10,0.1,0.0,10,100,100,99,0.70782625,0.0038603217725339685,0.35638024999999995,0.00518777733595998,0.622672,0.002075754200284813,0.85238775,0.004515095645443199,0.23776250000000002,0.002465609103244062,0.536756,0.003956357099656205
10,0.03,0.0,5,1081,2000,1080,0.69515,0.0047789296395741,0.36435525,0.0033085720768180494,0.6315689999999999,0.003347080593591973,0.805639,0.0022664735824624435,0.27930849999999996,0.0014995926947007977,0.5684255,0.0019865972792692498
10,0.04,0.0,10,381,2000,380,0.7101835,0.004596457848169608,0.35328225,0.005406087373276542,0.62051,0.002717977464954393,0.8691635,0.0018769763584019921,0.22005424999999998,0.002150003764531584,0.5190695000000001,0.0016866923993425734
10,0.1,0.0,5,10,10,9,0.6429655000000001,0.0057577918727581565,0.4012655,0.004080293157360135,0.667172,0.00129460360728681,0.675909,0.0025837022854810674,0.3789875,0.0021966893840504593,0.65902025,0.0006013781568198126
10,0.02,0.0,10,10,10,9,0.65417875,0.009301030920682957,0.389731,0.0064911685003549305,0.6788702500000001,0.0009669119336837268,0.72973975,0.013178396457365382,0.34075925,0.012802160528110085,0.6707335,0.0011717680017819141
10,0.03,0.1,5,998,2000,997,0.6944765,0.004137760898118681,0.365476,0.003803841282177801,0.63188975,0.002845757577078568,0.8022867499999999,0.0019750985260234616,0.28106600000000004,0.001435360233530237,0.57158025,0.002086829817570204
10,0.02,0.1,10,704,1000,703,0.710579,0.004481251555090371,0.35328225,0.0062027925716970425,0.62008575,0.002887052595208496,0.86482225,0.0012773573061207373,0.22473425000000002,0.0011242685121891438,0.5239735,0.0017115825279547614
10,0.06,0.1,5,500,500,499,0.6963367500000001,0.004864963688199545,0.36250975,0.004172976538096046,0.63116125,0.002977902733048891,0.804699,0.0021115270540535457,0.279396,0.0018013168793968532,0.569657,0.0016573785023343288
10,0.1,0.0,5,350,2000,349,0.69571975,0.004646206268290288,0.364817,0.004047438510959748,0.630746,0.003356458177901226,0.8123765000000001,0.002171687419957123,0.27120125,0.0021008789083381283,0.5620732500000001,0.0023034802337984052
10,0.06,0.0,5,509,2000,508,0.6963732499999999,0.005676301012763534,0.36290525,0.004794873375543931,0.6309552500000001,0.0035630132875840233,0.805245,0.0016183159456669692,0.2778585,0.001438124038461207,0.5690675000000001,0.001380296435552924
10,0.1,0.1,10,10,10,9,0.67951,0.0017011186025671539,0.37279199999999996,0.0026359999999999995,0.650008,0.0015020472695624484,0.77181275,0.0047079157477062225,0.307804,0.0044935494322417375,0.6186849999999999,0.0016196263457970777
10,0.04,0.0,5,798,2000,797,0.6956625000000001,0.004189586524944921,0.36422375,0.0009594978830096612,0.6311194999999999,0.0029304680086975773,0.805748,0.0018413295468220994,0.27862750000000003,0.002379231020729179,0.56829175,0.0019969531009766065
10,0.01,0.1,5,1000,1000,999,0.68297675,0.0030134390134031216,0.37331925,0.0026031706028418512,0.642406,0.0014218973240005587,0.75029725,0.0033080201310602777,0.32854375,0.0033376579644265442,0.612331,0.002074901684417841
10,0.01,0.0,10,1000,1000,999,0.70937775,0.004089243962824896,0.35440249999999995,0.00674591811764714,0.6222555000000001,0.0023031397591114565,0.8511495000000001,0.0022986793491046043,0.23826774999999997,0.0015148860311917835,0.53983125,0.002602407479143131
10,0.03,0.0,10,500,500,499,0.7100732500000001,0.004180174659927523,0.35235950000000005,0.004703380406686243,0.62052475,0.002419238658648624,0.86771175,0.0013843033220721683,0.22233925000000002,0.000716821238175881,0.5208124999999999,0.0019267128094243836
10,0.09,0.0,5,100,100,99,0.6800740000000001,0.0026525914687339208,0.3760875,0.004754822841074107,0.6433215,0.0016660770540404214,0.7480615,0.0028823189882454057,0.329115,0.0028198825330144578,0.61319375,0.0014085759431070796
10,0.04,0.1,5,823,1000,822,0.6955895000000001,0.004783947768318564,0.36481650000000004,0.0023162081620614256,0.6310579999999999,0.0032093154254451174,0.80772225,0.002038922678156274,0.2762325,0.0005535293578483517,0.5667584999999999,0.0016916378897388015
10,0.05,0.0,5,500,500,499,0.6952062499999999,0.004556098241642733,0.364553,0.00426479149548955,0.6323909999999999,0.002666347032927249,0.7937795,0.0016534646201234234,0.28864575000000003,0.0015827020210702934,0.5787095,0.001359185877648849
10,0.08,0.1,10,194,500,193,0.7111857500000001,0.004535170910506022,0.35301875,0.00704213757942146,0.61950675,0.0027745811733485204,0.8701092500000001,0.001233184166091984,0.21994475,0.001775443377722875,0.51669825,0.0010560306281069457
10,0.05,0.0,5,603,2000,602,0.69666475,0.004215248769349197,0.36323475,0.0037023681863774666,0.6308549999999999,0.002726758973580179,0.80345475,0.0013451242275344182,0.2800335,0.0012057390886920816,0.5704122500000001,0.0015623732548594358
10,0.2,0.1,5,100,100,99,0.6912862499999999,0.002095075341724033,0.36514625,0.0044469930500845075,0.6341365,0.001076771679605271,0.78557225,0.0018227149221696675,0.2953905,0.0024836957845114547,0.58374275,0.0011524735083723089
10,0.3,0.0,5,84,1000,83,0.6912015,0.003210597335387914,0.37028724999999996,0.0059026154954816305,0.63284425,0.0016632646174015637,0.797032,0.0025249794058566223,0.286844,0.0036726737535479554,0.570637,0.002307040853561123
10,0.1,0.1,10,173,2000,172,0.71058475,0.004525290840100788,0.35374350000000004,0.004345650728026812,0.61996325,0.0022761853368080454,0.873518,0.0012200448762238164,0.215902,0.0004703541219124182,0.511993,0.0017879240755692169
10,0.2,0.1,5,10,10,9,0.65289975,0.002228800840698883,0.39619024999999997,0.005664659847466569,0.659399,0.0013197886194387437,0.6931367500000001,0.0038453375908364578,0.366882,0.005213743137132849,0.64564875,0.0009330134980267157
10,0.02,0.1,5,100,100,99,0.657986,0.0015794057426766776,0.39474025,0.005293808712779484,0.65908575,0.0005792354335674094,0.699535,0.002838632857556599,0.36573925,0.004010516324302901,0.64604575,0.000247044909884852
10,0.01,0.1,10,500,500,499,0.70481225,0.002140471020009388,0.35552325,0.005052588068257701,0.627445,0.0012904904106579129,0.82624875,0.0037218480876441058,0.26181975,0.003168733846112664,0.564481,0.0028285465348832505
10,0.03,0.0,5,10,10,9,0.6273037499999999,0.008862067404815878,0.41425,0.002262980888120808,0.6807615,0.0005646350591311111,0.65176225,0.005086774045257004,0.39840925,0.004482414493049478,0.6780735,0.0001667130768715841
10,0.06,0.0,10,272,500,271,0.7105787499999999,0.004351339010867813,0.35295275,0.0029264327580691093,0.61973675,0.0022008240928115927,0.8718315,0.001635446957256666,0.2172645,0.0015822852934916653,0.51525075,0.0017803920038856746
10,0.08,0.0,5,100,100,99,0.67977875,0.0030537934094336176,0.37720800000000004,0.004301618706952081,0.64415625,0.0018090985842402275,0.7428935,0.002944466207990853,0.33350925000000003,0.004038847074042294,0.616686,0.0015734862566924531
10,0.08,0.1,10,194,2000,193,0.7111857500000001,0.004535170910506022,0.35301875,0.00704213757942146,0.61950675,0.0027745811733485204,0.8701092500000001,0.001233184166091984,0.21994475,0.001775443377722875,0.51669825,0.0010560306281069457
10,0.07,0.1,5,10,10,9,0.63951375,0.0059615858366294135,0.40634075000000003,0.002270790762597899,0.67156725,0.0009468620213632301,0.6679787500000001,0.0031759524850822154,0.38441400000000003,0.00450655894225295,0.66557525,0.0007528221486513162
10,0.07,0.0,5,442,500,441,0.6956755,0.004264530132382687,0.36310325,0.0034995640710665716,0.63134425,0.0030217835275710646,0.8048185,0.002323842776523396,0.27976975000000004,0.0009952867363227588,0.5686715,0.002132603162803628
10,0.02,0.0,10,808,2000,807,0.7113355,0.0037611301825382065,0.35189799999999993,0.003943100873677974,0.6194502500000001,0.0025843023599223004,0.87032,0.0018458636190141543,0.21959299999999998,0.0020349829237612826,0.51740875,0.0014861433939899827
10,0.03,0.0,5,500,500,499,0.689126,0.0037768933662469125,0.36817825,0.004703345371913495,0.6376077499999999,0.0019141964861267217,0.76876225,0.002564691343514864,0.31193425,0.0020474797160167303,0.5987225,0.002037464171464117
10,0.08,0.1,10,10,10,9,0.6769964999999999,0.00393292133788614,0.37529674999999996,0.002209695722831531,0.6545115,0.001684972477520067,0.764226,0.006414214293270839,0.316372,0.007455702582587374,0.6281785,0.0018962590144808902
10,0.02,0.1,5,1547,2000,1546,0.69487525,0.0045554374858513946,0.3629715,0.0025924108952864768,0.63179475,0.0029964896441503222,0.8018617499999999,0.0012203869007409098,0.28150525,0.0016031870407098526,0.57159675,0.00170951913926109
10,0.07,0.1,5,549,2000,548,0.6961225,0.004536026262049207,0.36639875,0.0043854311290339575,0.629759,0.0029612155443331086,0.81791975,0.0018489289298131329,0.2682355,0.0012008847779866351,0.5572079999999999,0.001831361378865473
10,0.05,0.1,5,10,10,9,0.6361380000000001,0.00653852563656366,0.4091745,0.0015029704754252542,0.675318,0.0006848317311573632,0.66188175,0.003319476944866473,0.39129099999999994,0.003941901508155685,0.6710905,0.0002359719262963082
10,0.04,0.0,10,100,100,99,0.70052475,0.002049227827133892,0.357962,0.005442650043866501,0.6303915000000001,0.0013741358193424826,0.81783775,0.0026624492835545122,0.269246,0.000861863968384818,0.5711784999999999,0.0021051021946689296
10,0.06,0.1,10,264,2000,263,0.7117245,0.0032198845087984132,0.354271,0.004373438921489583,0.619137,0.0019337143015450949,0.871395,0.0019181667028702414,0.21658299999999997,0.002677445330907803,0.51633575,0.0010958848878874145
10,0.3,0.0,5,84,100,83,0.6912015,0.003210597335387914,0.37028724999999996,0.0059026154954816305,0.63284425,0.0016632646174015637,0.797032,0.0025249794058566223,0.286844,0.0036726737535479554,0.570637,0.002307040853561123
10,0.07,0.1,10,274,500,273,0.71161975,0.0029573698090533157,0.35209575,0.001497316829365126,0.6191265,0.0020067785752294746,0.879507,0.002849262887134137,0.209289,0.003473812243055172,0.50553225,0.0027351952741075016
10,0.3,0.0,5,10,10,9,0.654593,0.001558227679127821,0.39421300000000004,0.006827920766968511,0.65586875,0.0007231048938431834,0.70519475,0.004664627389995907,0.35996125,0.006177256647371864,0.6369037500000001,0.0016815820489943308
10,0.05,0.1,10,100,100,99,0.70431775,0.001954859377934901,0.35618275,0.00480023183684912,0.6274037499999999,0.001280277777476423,0.826839,0.0036765779605497277,0.26118275,0.0037821313683556695,0.563525,0.0030649859706041237
10,0.02,0.1,10,100,100,99,0.6921455000000001,0.0021377067736244783,0.36626675,0.006605396141602715,0.63814725,0.0012770214123106855,0.7988135,0.0030435691630058353,0.28745925,0.0023705233994837415,0.59152425,0.0013443910099000345
10,0.02,0.1,5,1000,1000,999,0.69190575,0.004221892548076062,0.36606925,0.004103238621808403,0.6350405,0.002453495312813919,0.78085775,0.0018981804939204234,0.30160825,0.002581154526079354,0.58941275,0.001679690949996446
10,0.04,0.1,5,10,10,9,0.631251,0.005213509230834841,0.41167925,0.002921167606882575,0.6778504999999999,0.0005298473836870569,0.6574405,0.005179981780855985,0.39496,0.004317786064640066,0.67439725,0.0001331397292321039
10,0.3,0.1,10,52,1000,51,0.7045962499999999,0.005551346745385286,0.35743474999999997,0.006469707194881388,0.62288225,0.0029749797793430384,0.8650202499999999,0.002068871597634783,0.22526149999999998,0.0018696430809114286,0.51157725,0.0026939115960810628
10,0.09,0.1,10,166,500,165,0.7103525,0.006060376081564574,0.35176650000000004,0.008857196240910548,0.620328,0.0035449392096339348,0.86994375,0.0008819275409578744,0.2206035,0.0023426150452005557,0.51711325,0.0014277904914587324
10,0.01,0.0,10,500,500,499,0.7042665,0.001715325406446258,0.35703925,0.005059079233170795,0.6278827499999999,0.001015117080685778,0.8262809999999999,0.0028663577062188173,0.2615345,0.002699922730375815,0.56471125,0.0021924263243037387
10,0.05,0.0,5,603,1000,602,0.69666475,0.004215248769349197,0.36323475,0.0037023681863774666,0.6308549999999999,0.002726758973580179,0.80345475,0.0013451242275344182,0.2800335,0.0012057390886920816,0.5704122500000001,0.0015623732548594358
10,0.2,0.0,10,10,10,9,0.684285,0.004196178201649681,0.37068275,0.00337088225654649,0.63933375,0.0028759761277695,0.7931075,0.003944052516131094,0.2916335,0.004703380406686236,0.59009125,0.0026266619857720753
10,0.08,0.0,10,10,10,9,0.67677,0.00423675011063903,0.3767465,0.0017977469927662182,0.6546415,0.0018376818957589083,0.7646660000000001,0.006832100848201828,0.315801,0.008596607092335899,0.6281684999999999,0.0020960766326639747
10,0.06,0.1,10,264,1000,263,0.7117245,0.0032198845087984132,0.354271,0.004373438921489583,0.619137,0.0019337143015450949,0.871395,0.0019181667028702414,0.21658299999999997,0.002677445330907803,0.51633575,0.0010958848878874145
10,0.05,0.1,10,10,10,9,0.6686847499999999,0.007957481083075217,0.37931725,0.0025791060830256695,0.6642085,0.0014753773246190185,0.75100875,0.009936991304590127,0.324677,0.008184445582933504,0.6458785,0.0021397512121739504
10,0.01,0.1,10,1000,1000,999,0.7093919999999999,0.003962790683344255,0.35255749999999997,0.00601027310111612,0.6220990000000001,0.0023437366532953158,0.8503395,0.003037862941279593,0.23905875000000001,0.0020763281743260077,0.5399139999999999,0.0029991339583286605
10,0.1,0.0,10,188,1000,187,0.70958825,0.003037592910101665,0.35499625,0.003813675023845113,0.61987425,0.0019357985916670433,0.8793272500000001,0.003737019291828707,0.21181575,0.0035338901634742394,0.5054077499999999,0.0035883929811964476
10,0.1,0.0,10,10,10,9,0.6791402499999999,0.0018319136681350383,0.37285775,0.002144848173531166,0.65025325,0.0015515363958025661,0.7710772499999999,0.0048324165473911836,0.31059400000000004,0.003475085394634226,0.61908775,0.0010601915805645888
10,0.06,0.1,5,636,1000,635,0.6971072500000001,0.005355862599759252,0.36415775,0.003790565747681997,0.629993,0.0033799089484777612,0.8165375000000001,0.001860816285934733,0.268807,0.002148478647787779,0.558503,0.0016936907923230493
10,0.03,0.0,10,10,10,9,0.6601675,0.011141500897545151,0.38590850000000004,0.00613905373408638,0.6732637499999999,0.0014092074678698232,0.73817925,0.014759639619160759,0.3363875,0.013490785494180844,0.66147125,0.0017700739214789821
10,0.03,0.1,10,10,10,9,0.65985825,0.01095413144377496,0.38683125,0.0055157155644122895,0.6733025,0.0013862450180253181,0.73780625,0.014408392144424029,0.33533275,0.014550226671344337,0.66152225,0.0017078738792721182
10,0.3,0.1,5,135,1000,134,0.69451975,0.0023766771315220747,0.36751925,0.0030802028646665434,0.6303274999999999,0.0014643968895077443,0.82308325,0.0022458856131824774,0.262523,0.002576667712375814,0.5472079999999999,0.002633620796546042
10,0.06,0.1,10,264,500,263,0.7117245,0.0032198845087984132,0.354271,0.004373438921489583,0.619137,0.0019337143015450949,0.871395,0.0019181667028702414,0.21658299999999997,0.002677445330907803,0.51633575,0.0010958848878874145
10,0.06,0.0,5,509,1000,508,0.6963732499999999,0.005676301012763534,0.36290525,0.004794873375543931,0.6309552500000001,0.0035630132875840233,0.805245,0.0016183159456669692,0.2778585,0.001438124038461207,0.5690675000000001,0.001380296435552924
10,0.05,0.1,5,567,1000,566,0.69379575,0.005082027714160954,0.36494825,0.005531428268313724,0.6323345,0.0030458199634909463,0.79956125,0.0022377597474930373,0.28315324999999997,0.001222661926903762,0.57372,0.0018253250395477577
10,0.06,0.0,10,272,2000,271,0.7105787499999999,0.004351339010867813,0.35295275,0.0029264327580691093,0.61973675,0.0022008240928115927,0.8718315,0.001635446957256666,0.2172645,0.0015822852934916653,0.51525075,0.0017803920038856746
10,0.1,0.1,5,312,1000,311,0.695755,0.00536324733720159,0.36554175,0.004145469175799028,0.6306995000000001,0.0036256769367940143,0.80732175,0.0018270320707365953,0.27627650000000004,0.001899388651645574,0.5663590000000001,0.001084162118873387
10,0.08,0.1,5,430,500,429,0.69469625,0.00417597062818936,0.3645535,0.0015188055339641088,0.63105425,0.003222687029095441,0.81060225,0.0021999044723578567,0.27366225,0.0034614792629019246,0.56397725,0.0018901093057016617
10,0.05,0.0,5,100,100,99,0.67166125,0.0011467552866675423,0.38406275,0.004456196493367414,0.64966775,0.0005553532096783367,0.7259655,0.002773956245148777,0.3457025,0.0054269459413191145,0.6285117499999999,0.0015876503668944282
10,0.08,0.0,5,10,10,9,0.63898425,0.005471763215591478,0.40594525000000004,0.0030021238627844756,0.6699569999999999,0.0009569156180144616,0.6692769999999999,0.0027787444107006147,0.38353525,0.004383220755049884,0.66325575,0.000553245594198472
10,0.04,0.0,10,10,10,9,0.6665415000000001,0.004920398180025667,0.38004225,0.0022563651494162053,0.6683052500000001,0.0009726331207088951,0.746962,0.009300400878456787,0.32878549999999995,0.007220412817145559,0.6532032499999999,0.001781748070715948
10,0.09,0.0,10,148,1000,147,0.71031125,0.005358121563337302,0.35407350000000004,0.005676005175297148,0.62043575,0.002611439485705167,0.86448675,0.0013039899108121746,0.22510799999999997,0.003451148576923338,0.5233565,0.0007156289192032411
10,0.2,0.0,5,154,1000,153,0.6950862499999999,0.004676815763690071,0.36639875,0.004273058879479666,0.6307565,0.0033130687813566614,0.807115,0.0011355038529216785,0.27614449999999996,0.0007011670628316655,0.5649965000000001,0.0007134817797253199
10,0.2,0.0,10,77,100,76,0.70880375,0.003676070345831282,0.35420525,0.004460840636864314,0.620679,0.0016002865368427302,0.8694235,0.0013519930658106227,0.22025224999999998,0.0025183472134517135,0.51329,0.001760625173056443
