f_number;thm_prm;feature;importance
4746;thm;=(k5_relat_1(k1_xboole_0,A),k1_xboole_0);0.10726324759615391
4953;thm;k2_orders_2-k1_struct_0;0.10702467941176472
12958;prm;l1_waybel_9-V;0.10690751666666665
2703;thm;=(g1_orders_2(u1_struct_0(A),u1_orders_2(A)),g1_orders_2(u1_struct_0(A),u1_orders_2(A)));0.10688320895652172
11974;prm;k2_yellow_0-V;0.10684210680529593
16034;prm;m1_subset_1(k1_xboole_0,k1_zfmisc_1(A));0.10681745843694491
16242;prm;r1_tarski(A,k1_tops_1(A,A));0.10676417745341621
8351;thm;=-k12_lattice3;0.10675405861705882
16699;prm;m1_subset_1-k2_struct_0;0.10670762664335666
2572;thm;k3_lattices(A,A,A);0.10670271394941169
3767;thm;k2_pre_topc-V;0.106684753004735
19099;prm;k4_enumset1;0.10663615951562504
1217;thm;k5_setfam_1-u1_struct_0;0.1066230347575757
140;thm;r2_hidden(A,k1_funct_2(A,A));0.1065698420167632
10825;prm;v1_zfmisc_1(u1_struct_0(A));0.10656195192307688
16696;prm;r2_hidden-k2_relat_1;0.10636912046296292
18047;prm;r2_hidden-k1_funct_1;0.10634727250949363
1252;thm;k6_subset_1-k8_relat_1;0.10631879952879598
1934;thm;k1_orders_2(A,k1_struct_0(A));0.10590014444444446
9686;thm;k2_xboole_0(k4_xboole_0(A,A),k4_xboole_0(A,A));0.10581445938181815
13996;prm;=-k3_orders_2;0.105787225
18902;prm;=-k1_zfmisc_1;0.10573300765363135
7338;thm;=-u1_struct_0;0.10568119078651686
4027;thm;=(k2_xboole_0(A,A),k5_xboole_0(A,k4_xboole_0(A,A)));0.10567408555240797
117;thm;=(k8_relset_1(A,A,A,A),A);0.1056364125010966
9753;thm;=(k6_enumset1(A,A,A,A,A,A,A,A),k2_enumset1(A,A,A,A));0.10562109183673468
7128;thm;=(k3_subset_1(A,A),k3_subset_1(A,A));0.10553177142857145
4050;thm;k9_subset_1(k1_zfmisc_1(u1_struct_0(A)),A,A);0.10549225484126984
139;thm;k4_lattices-k5_lattices;0.10548071071428573
5567;thm;=(k7_setfam_1(A,A),k1_xboole_0);0.105466759372
8994;thm;=(k1_relat_1(k7_relat_1(A,A)),A);0.1054445
789;thm;r2_hidden(k4_tarski(A,A),k2_zfmisc_1(A,A));0.10540733143665768
5472;thm;k7_relset_1-u1_struct_0;0.10526248359550563
13065;prm;v2_struct_0(k1_tex_2(A,A));0.10523554571428576
17290;prm;l1_pre_topc-V;0.10512019386266098
19339;prm;v5_orders_2-V;0.10499724564367824
11768;prm;v9_lattices-V;0.10490125858699799
2058;thm;=(k4_xboole_0(k2_tarski(A,A),A),k2_tarski(A,A));0.10468952185393265
15961;prm;r2_hidden-k10_relat_1;0.10456984266666662
9390;thm;k3_relat_1;0.10449362616759625
10210;thm;=(k3_lattices(A,k7_lattices(A,A),A),k6_lattices(A));0.10444919743589749
11329;prm;k2_zfmisc_1-V;0.10443829934449769
3631;thm;k6_subset_1(k1_relat_1(A),k1_relat_1(k7_relat_1(A,A)));0.10437858333333333
15254;prm;r1_tarski(k2_relat_1(A),A);0.10430744078504667
4319;thm;=(k6_waybel_0(A,A),k6_waybel_0(A,A));0.10405988461538461
7127;thm;r2_hidden(k1_funct_1(A,A),k2_relset_1(A,A,A));0.10399595454545453
14082;prm;k3_zfmisc_1-k1_tarski;0.10391967803921572
4209;thm;v4_tex_2-V;0.10387895964664307
13176;prm;k2_lattices;0.10386972346262971
16474;prm;k4_xboole_0-k3_xboole_0;0.10384370203478266
13593;prm;=-k1_tops_1;0.10379487768844206
17057;prm;=(A,k5_relat_1(A,A));0.1036427511197821
14832;prm;=(k4_enumset1(A,A,A,A,A,A),k3_enumset1(A,A,A,A,A));0.103422835483871
3109;thm;m1_subset_1(A,u1_struct_0(k2_yellow_1(A)));0.10338341145161294
3552;thm;k5_xboole_0-k5_xboole_0;0.10316127702702704
2149;thm;r1_partfun1-V;0.10313249673027981
19400;prm;=(A,k5_partfun1(A,A,A));0.10302986250000003
1515;thm;k2_relat_1(k5_relat_1(A,A));0.10301000990147788
2733;thm;k3_xboole_0(k2_xboole_0(A,A),k2_xboole_0(A,A));0.10300250601398593
797;thm;=(k9_relat_1(A,k3_xboole_0(A,k10_relat_1(A,A))),k3_xboole_0(k9_relat_1(A,A),A));0.10295116621621621
2547;thm;r1_setfam_1(A,A);0.10294713165272736
3198;thm;v5_funct_1-k1_xboole_0;0.10287471991735539
10355;prm;r2_xboole_0;0.10277244254755105
12603;prm;r1_wellord1;0.10276946037735847
15548;prm;=(k2_struct_0(A),u1_struct_0(A));0.10272419793172595
20080;prm;=(A,k4_waybel_0(A,A));0.10263438844036701
1802;thm;k2_relat_1-k6_relat_1;0.10260754166666668
1310;thm;k2_xboole_0(k2_enumset1(A,A,A,A),k1_enumset1(A,A,A));0.10225369534883719
12940;prm;k2_enumset1(A,A,A,A);0.1022001666097489
13521;prm;k7_lattice3(k7_lattice3(A));0.10213873911764712
7561;thm;k2_enumset1-V;0.1021288222307693
10552;prm;k1_setfam_1(A);0.10211921662985594
911;thm;=(A,k1_yellow_0(A,A));0.1019651873663367
4891;thm;=(k3_yellow_0(k3_yellow_1(A)),k1_xboole_0);0.10191992413793105
10771;prm;v1_tdlat_3;0.10189275321917818
19241;prm;k2_xboole_0;0.10186786099065279
16549;prm;r2_funct_2;0.10182971561403503
122;thm;k3_tarski-k4_orders_2;0.1017415228125
4056;thm;=-k4_tarski;0.10171998649434563
12665;prm;k5_xboole_0(A,k1_xboole_0);0.10156328181818183
20134;prm;=(k4_lattices(A,A,A),A);0.10154346777027026
7854;thm;=(k7_relat_1(A,A),k5_relat_1(k6_relat_1(A),A));0.10135170625000002
2977;thm;k4_zfmisc_1(A,A,A,A);0.10134818411311056
15905;prm;k4_tarski(k4_tarski(A,A),A);0.10132483403614452
9958;thm;r1_tarski-k2_pre_topc;0.10122106837837845
11528;prm;=(k2_enumset1(A,A,A,A),k2_tarski(A,A));0.10109513114942528
1935;thm;=(k10_relat_1(A,k2_xboole_0(A,A)),k2_xboole_0(k10_relat_1(A,A),k10_relat_1(A,A)));0.10103958750000001
1084;thm;v1_funct_1(k2_tmap_1(A,A,A,A));0.10092230691983117
5351;thm;r1_tarski(k7_relat_1(A,A),A);0.10082497371666672
14297;prm;=-k4_tarski;0.10078669556371982
210;thm;k4_relset_1;0.10078286931531534
12390;prm;r1_partfun1-V;0.10076243313875584
12223;prm;=(k10_relat_1(A,A),k1_xboole_0);0.10068835221476506
13507;prm;r1_tarski(A,k2_xboole_0(A,A));0.10066805359395078
4316;thm;=(k3_xboole_0(k2_tarski(A,A),A),k2_tarski(A,A));0.10062923939393938
2782;thm;r1_setfam_1(A,k1_tarski(A));0.10053731428571429
2767;thm;v2_compts_1-k9_subset_1;0.10052825517241383
3134;thm;=(k2_pre_topc(A,k9_subset_1(u1_struct_0(A),A,A)),k9_subset_1(u1_struct_0(A),k2_pre_topc(A,A),k2_pre_topc(A,A)));0.10033683928571423
14681;prm;r1_tarski(k9_relat_1(A,A),A);0.10020226883111108
1610;thm;v3_tops_1-k2_tops_1;0.10015189411764706
16953;prm;v6_lattices(A);0.10012461647159114
18740;prm;=-k3_subset_1;0.1001052569620605
3196;thm;k4_subset_1(A,A,k2_subset_1(A));0.1000716301204819
1747;thm;k3_struct_0-V;0.10002759032258063
11850;prm;v1_lattice3;0.09995004279649126
1945;thm;k2_tarski-k1_xboole_0;0.09990245833333333
13933;prm;v4_lattice3-V;0.09979441343333337
19898;prm;=-k11_lattice3;0.0997291804661017
5999;thm;k4_yellow_0;0.09970495331525438
5203;thm;k1_tsep_1;0.09961729756622847
5979;thm;k5_relat_1-k6_relat_1;0.0996090635108696
11123;prm;k1_wellord1;0.0995878296521739
10294;prm;m1_subset_1(A,k1_zfmisc_1(k2_zfmisc_1(k1_relat_1(A),A)));0.09955805172413795
770;thm;k3_lattices(A,k3_lattices(A,k4_lattices(A,A,A),k4_lattices(A,A,A)),k4_lattices(A,A,A));0.09935837829268294
17995;prm;k2_zfmisc_1-k2_zfmisc_1;0.0993374249499999
5184;thm;=-k2_pre_topc;0.09931424088235297
19443;prm;=(A,k2_relat_1(A));0.09925812345266781
4266;thm;k2_xboole_0-k1_enumset1;0.0992554315167415
8974;thm;k3_xboole_0-V;0.09901185206405162
1982;thm;=(k10_relat_1(A,A),k1_xboole_0);0.09897048567484666
5993;thm;k2_xboole_0(A,k4_xboole_0(A,A));0.0989062929358108
4647;thm;k2_tmap_1(A,A,A,A);0.09872943700325738
1611;thm;k4_subset_1(A,A,k3_subset_1(A,A));0.09863375335443038
12920;prm;v2_struct_0-k1_tsep_1;0.09841836043956047
19879;prm;=(k1_relset_1(A,A,A),A);0.0983958079617834
18592;prm;=-k12_lattice3;0.09835890204081632
68;thm;r1_xboole_0-k10_relat_1;0.09831595
10214;thm;k2_xboole_0-k2_enumset1;0.0982564737787611
6870;thm;r2_hidden(A,k8_relset_1(u1_struct_0(A),u1_struct_0(A),A,k6_domain_1(u1_struct_0(A),A)));0.09809570833333332
16065;prm;u1_struct_0(k8_tmap_1(A,A));0.09805731680851071
13979;prm;=(A,k1_tsep_1(A,A,A));0.09805296401360541
10418;prm;k5_xboole_0(k5_xboole_0(A,A),k3_xboole_0(A,A));0.09803593460992906
1368;thm;v2_compts_1-V;0.09792986610701122
5891;thm;=(k3_enumset1(A,A,A,A,A),k1_tarski(A));0.09790510322580645
5922;thm;r2_hidden(A,k3_xboole_0(k2_zfmisc_1(A,A),k2_zfmisc_1(A,A)));0.09785559999999999
11872;prm;r1_tarski(k2_pre_topc(A,A),A);0.0978159860806452
11002;prm;m1_subset_1-k3_orders_2;0.09781485359223298
8858;thm;k4_enumset1;0.09777587015762183
8218;thm;r1_tsep_1(k2_tsep_1(A,A,A),k1_tsep_1(A,A,A));0.09771781724137937
12811;prm;r2_funct_2-u1_struct_0;0.09767905411633104
704;thm;r1_tarski-k6_waybel_0;0.09757211111111111
643;thm;k5_relat_1(k6_relat_1(A),A);0.09756026273483139
1212;thm;k2_tops_2(u1_struct_0(A),u1_struct_0(A),A);0.09752303248028685
19734;prm;v1_lattice3-V;0.09750046618497116
3559;thm;v1_finset_1-k3_tarski;0.09742055016611292
1303;thm;k6_setfam_1-V;0.09732508132328786
2370;thm;r1_tarski(k2_xboole_0(k1_zfmisc_1(A),k1_zfmisc_1(A)),k1_zfmisc_1(k2_xboole_0(A,A)));0.09702715141843975
4287;thm;k1_funct_1(k2_funct_1(A),k1_funct_1(A,A));0.09692469999999999
5947;thm;k2_xboole_0(k4_xboole_0(A,A),A);0.09690903087717398
10365;prm;k3_xboole_0-k2_zfmisc_1;0.09689142753568465
11471;prm;k3_funct_2-V;0.09685487939333319
4611;thm;k3_xboole_0(A,k1_tarski(A));0.09680824499999995
9026;thm;k1_funct_1-k5_relat_1;0.09658601409290951
1100;thm;r2_hidden-k6_waybel_0;0.09653789264705889
1176;thm;k4_lattices(A,k7_lattices(A,A),A);0.09652375255383268
11386;prm;v1_subset_1(A,u1_struct_0(k3_yellow_1(A)));0.09652256000000001
1959;thm;r1_lattice3-k4_waybel_0;0.09647253830188678
18739;prm;r1_tarski(k3_xboole_0(A,A),k3_xboole_0(A,A));0.09640683947368416
12993;prm;=(k2_tops_1(A,A),k2_tops_1(A,k3_subset_1(u1_struct_0(A),A)));0.09639097072072077
15462;prm;k1_wellord2-V;0.09629007921883545
1452;thm;k4_relat_1-V;0.0962463868025079
6120;thm;=-k1_relset_1;0.09607014131343289
6484;thm;=(k5_partfun1(A,A,A),k5_partfun1(A,A,A));0.09596969999999999
5572;thm;v2_pre_topc-V;0.09591503613756609
242;thm;r1_tarski(A,k2_pre_topc(A,k1_tops_1(A,A)));0.09589806432624112
6690;thm;k2_xboole_0-k4_xboole_0;0.09554691490731715
2319;thm;k1_relat_1-k7_relat_1;0.09538440202441742
77;thm;=(k4_xboole_0(k1_tarski(A),A),k1_xboole_0);0.09537193197633131
12566;prm;l2_lattices(A);0.09517980642741952
11923;prm;k8_tmap_1;0.09509830402332359
1697;thm;k1_zfmisc_1-k2_xboole_0;0.09502610526315791
11326;prm;k2_yellow_1-V;0.0949592963157895
10896;prm;k2_xboole_0(k2_enumset1(A,A,A,A),k1_tarski(A));0.09469620697674418
1819;thm;k1_yellow_0(A,A);0.09468823038708264
2190;thm;=(A,k11_lattice3(A,A,A));0.09468515555555555
14563;prm;k2_xboole_0-k1_tarski;0.09452508987835703
6372;thm;r1_tarski(k3_waybel_0(A,A),A);0.0944955
6671;thm;k3_xboole_0-k1_tarski;0.09449435214953261
4349;thm;=(k1_relat_1(k5_relat_1(k6_relat_1(A),A)),k3_xboole_0(k1_relat_1(A),A));0.0942831
3970;thm;=-k8_relat_1;0.09423499329819292
4126;thm;r1_yellow_0;0.09413413739436592
114;thm;r2_xboole_0;0.09410595746907222
19544;prm;v2_tops_1-k2_pre_topc;0.09380988989130437
14507;prm;k2_xboole_0-k1_enumset1;0.09380519845906905
19922;prm;=-k5_relset_1;0.0937191
16134;prm;r2_hidden-k5_partfun1;0.09356160499999999
3232;thm;r2_hidden(A,k2_relat_1(k8_relat_1(A,A)));0.09351758791666663
1150;thm;v2_lattice3;0.0935005540536425
12206;prm;=(k6_domain_1(A,A),k1_tarski(A));0.09345192914893614
6156;thm;k7_subset_1(u1_struct_0(A),k2_struct_0(A),A);0.09344072263157895
14413;prm;=(A,k9_subset_1(u1_struct_0(A),A,k2_struct_0(A)));0.0934292
4018;thm;r1_tarski-u1_pre_topc;0.09336475098039217
18808;prm;k2_xboole_0(k2_tarski(A,A),A);0.09334729866110178
5078;thm;k3_relat_1-V;0.09328521450784316
11178;prm;k7_relset_1;0.09322768692753639
3158;thm;=(k2_xboole_0(k1_tarski(A),k2_tarski(A,A)),k2_tarski(A,A));0.09320690000000001
10693;prm;=(k4_enumset1(A,A,A,A,A,A),k2_xboole_0(k1_enumset1(A,A,A),k1_enumset1(A,A,A)));0.09316491105042013
482;thm;k2_relat_1(k7_relat_1(A,k1_tarski(A)));0.09312564431818184
3807;thm;=-k6_subset_1;0.0930708063820225
19834;prm;=(A,k3_waybel_0(A,A));0.09306838437499997
5382;thm;=-k2_tsep_1;0.09303005238095238
5684;thm;r2_hidden(k4_mcart_1(A,A,A,A),k4_zfmisc_1(A,A,A,A));0.0928904
3254;thm;r1_tarski-k8_relset_1;0.09265628127868861
17027;prm;r1_tarski(A,u1_pre_topc(A));0.09265105119047619
12136;prm;v2_tops_1;0.0925735142075949
706;thm;k7_relset_1(A,A,A,k8_relset_1(A,A,A,A));0.09248887094444445
10849;prm;r1_lattice3-k1_tarski;0.09232676153846153
16463;prm;r1_funct_2-u1_struct_0;0.09225490000000004
332;thm;r1_tarski(k1_tarski(A),k1_zfmisc_1(A));0.09223089333333336
7941;thm;r1_tarski(k1_tops_1(A,A),k1_tops_1(A,A));0.09197954892473119
7100;thm;k10_mcart_1;0.09186995235135136
9893;thm;=(k4_lattices(A,A,A),A);0.09186551254373933
11859;prm;=-k11_mcart_1;0.09180821185389595
3663;thm;=(k4_xboole_0(A,k4_xboole_0(A,A)),k2_xboole_0(k4_xboole_0(A,A),k3_xboole_0(A,A)));0.09177901458333332
3601;thm;r1_waybel_0-V;0.09173268694331987
5264;thm;k4_subset_1-u1_struct_0;0.09168515656195464
16178;prm;=-k5_enumset1;0.09158464098837216
175;thm;v1_funct_2(A,k1_relat_1(A),k2_relat_1(A));0.09154106875000002
8896;thm;k2_xboole_0-k2_tarski;0.09153145059638552
7789;thm;=(A,k13_lattice3(A,A,A));0.09137985076923077
940;thm;k8_relat_1-V;0.09137628499583969
882;thm;k1_wellord1;0.091357934964539
15311;prm;k6_tmap_1;0.0912918795242188
18309;prm;k2_tarski-V;0.09125462770114941
19446;prm;=(k1_subset_1(A),k1_xboole_0);0.0908334623809524
4031;thm;=(u1_struct_0(A),u1_struct_0(A));0.09073425166089961
650;thm;=-k6_relat_1;0.09065832319587636
18973;prm;=(k2_xboole_0(A,k3_xboole_0(A,A)),k3_xboole_0(k2_xboole_0(A,A),k2_xboole_0(A,A)));0.0905157
2355;thm;k2_xboole_0-k3_xboole_0;0.09035260728035326
18210;prm;u1_pre_topc-V;0.0901948598855219
16312;prm;v3_lattice3-V;0.09018245936507936
4289;thm;r3_wellord1(A,A,A);0.09004684831775699
13332;prm;v1_funct_2(A,u1_struct_0(A),u1_struct_0(k8_tmap_1(A,A)));0.09001247500000001
1771;thm;=(k6_subset_1(k1_ordinal1(A),k1_tarski(A)),A);0.08991218437499998
7958;thm;=(A,k9_relat_1(A,A));0.08987550319880405
1317;thm;u1_struct_0-k1_pre_topc;0.08985859649132942
3944;thm;k3_xboole_0(k2_tarski(A,A),A);0.08983578415714288
237;thm;k9_relat_1-k6_subset_1;0.08976537503597123
2108;thm;v2_tex_2-V;0.0896258640476191
929;thm;v23_waybel_0(A,A,A);0.08954717667883205
7260;thm;k3_xboole_0-k2_tarski;0.08937691161233488
10991;prm;v1_relat_1-k5_relat_1;0.08929777473684197
6278;thm;=(k2_xboole_0(A,A),k1_xboole_0);0.08924719278587684
12349;prm;v2_tex_2-V;0.08921552679487195
11865;prm;=(A,g1_pre_topc(u1_struct_0(A),u1_pre_topc(A)));0.08917965616512265
1576;thm;k4_waybel_9-V;0.08902234482758616
16497;prm;m1_pre_topc(k2_tsep_1(A,A,A),k2_tsep_1(A,A,A));0.08898920475247517
2174;thm;v4_tops_1-V;0.08895280413319234
1689;thm;r1_tarski(k9_relat_1(A,A),k9_relat_1(A,A));0.08890770821070816
11500;prm;m1_connsp_2;0.08872125813265289
14279;prm;=-k7_subset_1;0.08867419099009911
1259;thm;m1_connsp_2;0.08829328378018576
612;thm;=(k4_xboole_0(k2_xboole_0(A,A),k3_xboole_0(A,A)),k2_xboole_0(k4_xboole_0(A,A),k4_xboole_0(A,A)));0.08818365150000006
13768;prm;r2_lattices(A,A,A);0.0880689321983915
10409;prm;k6_mcart_1-V;0.08806348623376624
6940;thm;m1_subset_1(A,k2_zfmisc_1(A,A));0.08802465669421491
17263;prm;=(k1_mcart_1(A),A);0.08787195985401453
1481;thm;v7_waybel_0;0.08776772218306017
4823;thm;r1_lattices(A,A,A);0.0876648977752591
13092;prm;m1_subset_1-k3_zfmisc_1;0.08759520273703039
6364;thm;=-k4_yellow_0;0.08754563881720433
5448;thm;m1_subset_1(k6_relset_1(A,A,A,A),k1_zfmisc_1(k2_zfmisc_1(A,A)));0.08742827244293476
14772;prm;r2_lattice3;0.0874175860306913
4964;thm;r1_tarski-k5_relat_1;0.08709974799465241
16872;prm;r1_tarski-k1_tarski;0.08694105131914291
19224;prm;=-k3_tarski;0.086922011001088
12462;prm;=(k4_xboole_0(k1_tarski(A),A),k1_tarski(A));0.08691395734693876
6896;thm;=-k7_relat_1;0.08669005775418995
14875;prm;k9_subset_1(u1_struct_0(A),A,k2_pre_topc(A,A));0.08656257580952376
1263;thm;=(k4_zfmisc_1(A,A,A,A),k4_zfmisc_1(A,A,A,A));0.08644329540528628
20042;prm;m1_subset_1(k1_xboole_0,k1_zfmisc_1(k2_zfmisc_1(A,A)));0.086087
11609;prm;v2_compts_1-V;0.08608343291111116
22;thm;r1_tarski(k7_relset_1(k1_tarski(A),A,A,A),k1_tarski(k1_funct_1(A,A)));0.08606189583333335
10524;prm;r2_hidden(A,k1_ordinal1(A));0.08604365289444448
4454;thm;k7_relat_1-V;0.08600138664123964
19592;prm;r2_hidden-k5_relat_1;0.08568317566666668
8425;thm;=(A,k4_xboole_0(A,A));0.08559249298591544
10441;prm;k4_waybel_0-V;0.08555189386768446
19824;prm;=-k7_setfam_1;0.08553979761290327
1391;thm;r1_xboole_0-k1_setfam_1;0.08551140370370369
2698;thm;=-k4_zfmisc_1;0.08542108167676754
4721;thm;r2_hidden(k1_xboole_0,A);0.0853782619791666
16150;prm;=(k4_tarski(A,A),A);0.08537119615384614
18172;prm;=(k3_lattices(A,A,A),k1_lattices(A,A,A));0.08504898387096774
12164;prm;=(k3_subset_1(A,A),k4_xboole_0(A,A));0.08498399388825771
296;thm;r4_wellord1(A,A);0.0848447918697318
17952;prm;r2_hidden-k9_relat_1;0.08473466326530611
2968;thm;k4_xboole_0(k1_tarski(A),A);0.08467331655223875
1772;thm;r1_tarski(A,k1_enumset1(A,A,A));0.08463001307847086
11283;prm;k2_relat_1-k7_relat_1;0.0845317559932886
5420;thm;=(A,k6_subset_1(A,A));0.08449578949530075
13797;prm;=(k1_funct_1(A,A),A);0.08447820174013922
14608;prm;=(A,k2_xboole_0(A,k4_xboole_0(A,A)));0.084391306868009
12310;prm;m1_subset_1(k1_tarski(A),k1_zfmisc_1(A));0.08429256751295337
9677;thm;=-k6_enumset1;0.08426694941475828
12567;prm;k4_mcart_1(A,A,A,A);0.08395064379032256
10446;prm;v1_ordinal1;0.08391084879343484
12176;prm;=(k10_relat_1(A,k2_xboole_0(A,A)),k2_xboole_0(k10_relat_1(A,A),k10_relat_1(A,A)));0.08383435779816514
11888;prm;=(k1_enumset1(A,A,A),k2_xboole_0(k1_tarski(A),k2_tarski(A,A)));0.08383216441558448
4065;thm;k3_orders_2;0.08373511569379825
5013;thm;r1_tarski(k2_relat_1(A),A);0.08368552622912614
10818;prm;k2_tarski-k3_mcart_1;0.083667638013986
322;thm;k1_tex_2;0.08350492000000007
2646;thm;m1_connsp_2-k9_subset_1;0.08321206808510634
416;thm;m1_pre_topc(A,g1_pre_topc(u1_struct_0(A),u1_pre_topc(A)));0.08310077249056617
1624;thm;=(A,g1_pre_topc(u1_struct_0(A),u1_pre_topc(A)));0.08301422504521348
7117;thm;k7_relat_1-k1_xboole_0;0.08299022328358209
1033;thm;v1_funct_2(A,u1_struct_0(g1_pre_topc(u1_struct_0(A),u1_pre_topc(A))),u1_struct_0(A));0.08287975820895523
124;thm;k3_xboole_0-k2_zfmisc_1;0.08273899997967482
2101;thm;r1_tarski-k6_relat_1;0.08271419249710979
655;thm;k2_xboole_0(k2_enumset1(A,A,A,A),k1_tarski(A));0.08268913746153846
9106;thm;=(k7_subset_1(u1_struct_0(A),k2_struct_0(A),A),k1_xboole_0);0.08264397200000007
16208;prm;=-k6_lattices;0.08253903912280701
13518;prm;k2_funct_1-V;0.08249179087745848
1677;thm;k6_relat_1;0.08247231027427784
245;thm;r1_tarski(k4_xboole_0(A,A),A);0.08232723743912129
7676;thm;=(A,k1_relset_1(A,A,A));0.08227642369655168
10237;thm;=(k5_relat_1(A,A),k1_xboole_0);0.08223296309153717
11225;prm;=-k1_struct_0;0.0821826885964912
18066;prm;=(A,k2_struct_0(A));0.08215662584337356
1947;thm;k5_xboole_0-k2_xboole_0;0.08214699520155035
5761;thm;=(A,k3_subset_1(A,A));0.08211316629671704
9013;thm;r1_tarski-k3_subset_1;0.0820866480650406
344;thm;r1_lattice3(A,k2_tarski(A,A),A);0.08200184463157911
3284;thm;k3_subset_1(u1_struct_0(A),A);0.081921304490085
771;thm;v2_yellow_0(A);0.08190506771978019
6596;thm;=(k4_enumset1(A,A,A,A,A,A),k2_xboole_0(k3_enumset1(A,A,A,A,A),k1_tarski(A)));0.08190325755825253
5672;thm;=-k4_mcart_1;0.08184310741935491
168;thm;k6_mcart_1-V;0.0817464583246073
8560;thm;=(A,k2_yellow_0(A,A));0.08167722260615384
3566;thm;m1_pre_topc-k1_tsep_1;0.08161759101890362
11372;prm;k1_lattices(A,A,A);0.08158234615587853
11245;prm;v2_wellord1(A);0.08154696766347978
14431;prm;=(A,k5_mcart_1(A,A,A,A));0.08147117142857142
14517;prm;v1_funct_2(A,A,A);0.08144984297169815
14295;prm;r2_hidden(A,k1_tops_1(A,A));0.08133579500000003
3760;thm;v8_lattices(A);0.08129315524380172
7969;thm;u1_pre_topc-V;0.08119491737556568
2117;thm;k3_waybel_2;0.08115482943661971
19958;prm;=(A,k4_relat_1(A));0.08108035499999991
10996;prm;r1_tarski-k2_xboole_0;0.08105032027940925
906;thm;=(k7_relat_1(A,A),k7_relat_1(A,k3_xboole_0(k1_relat_1(A),A)));0.08103659853146856
18820;prm;v2_lattice3-V;0.08088227050724643
1599;thm;r4_relat_2(A,A);0.0807940342857143
13351;prm;=(k2_xboole_0(k2_xboole_0(A,A),A),k2_xboole_0(A,k2_xboole_0(A,A)));0.08078355373831783
671;thm;v2_tdlat_3(A);0.08060331696551726
7447;thm;=(k4_lattices(A,k7_lattices(A,A),A),k5_lattices(A));0.08050115941406247
2111;thm;k3_subset_1-k7_subset_1;0.08043471906473222
16078;prm;=(A,u1_struct_0(A));0.08042758749881229
7874;thm;m1_subset_1(k1_tarski(k1_xboole_0),k1_zfmisc_1(k1_zfmisc_1(A)));0.08040830145454544
9763;thm;v2_wellord1-V;0.08034571670258596
6926;thm;=-k3_zfmisc_1;0.0803264142009259
15220;prm;=(k3_relat_1(k1_tarski(k4_tarski(A,A))),k2_tarski(A,A));0.0801605
3192;thm;k3_yellow_0;0.08015222127147766
521;thm;k7_subset_1(u1_struct_0(A),A,k1_tops_1(A,A));0.08009636298780476
3221;thm;k4_xboole_0(A,k3_xboole_0(A,A));0.08009453681892342
14107;prm;k3_partfun1(A,A,A);0.08006633034722224
1609;thm;v1_lattice3;0.08004946076076554
976;thm;k4_subset_1(k1_zfmisc_1(A),A,A);0.07999465623542276
9638;thm;=(k1_relset_1(A,A,A),A);0.07991709411585368
796;thm;r1_tarski(A,k2_tarski(A,A));0.07981689914000001
16351;prm;=(A,k4_subset_1(u1_struct_0(A),A,A));0.07981680411711711
6001;thm;r1_tarski(A,k1_tops_1(A,A));0.07981560842227378
16912;prm;k3_xboole_0-k1_tarski;0.0796678
1115;thm;r2_hidden(A,k1_orders_2(A,k6_domain_1(u1_struct_0(A),A)));0.07958994709359608
5091;thm;k3_tmap_1(A,A,A,A,k3_tmap_1(A,A,A,A,A));0.07946308592307695
3561;thm;r1_tarski(k1_tarski(A),k1_tarski(A));0.07943337183098594
13171;prm;v1_tops_2-k7_setfam_1;0.07939465385903079
15783;prm;r1_relat_2(A,A);0.07938867074074073
663;thm;=(k3_xboole_0(A,A),k1_tarski(A));0.07938845354929577
11686;prm;m1_subset_1(k7_setfam_1(A,A),k1_zfmisc_1(k1_zfmisc_1(A)));0.079310943420765
184;thm;k2_pre_topc-k6_domain_1;0.07926679744765099
5982;thm;k4_xboole_0(A,k2_tarski(A,A));0.07925950570921989
17802;prm;k2_enumset1-V;0.07906477857142856
15612;prm;v1_subset_1;0.0790521304918033
3378;thm;k1_relset_1(u1_struct_0(A),u1_struct_0(A),A);0.07898094298245616
1447;thm;v3_pre_topc(k4_subset_1(u1_struct_0(A),A,A),A);0.07891983999999999
93;thm;k1_orders_1-u1_struct_0;0.07884386438367344
12203;prm;k4_xboole_0(k2_tarski(A,A),A);0.07883364877697846
10781;prm;k2_xboole_0-k5_enumset1;0.07882420837499998
3545;thm;r3_lattices(A,A,k7_lattices(A,A));0.0787815429056603
16391;prm;k2_subset_1(A);0.0786291528113208
12988;prm;k2_xboole_0(k1_enumset1(A,A,A),k2_enumset1(A,A,A,A));0.0785786689622641
1559;thm;v12_waybel_0-V;0.07852439455223878
1552;thm;v4_tops_1(k2_pre_topc(A,A),A);0.07848734297029702
7091;thm;k2_xboole_0(k4_xboole_0(A,k1_tarski(A)),k1_tarski(A));0.07837521249999997
13129;prm;r1_tarski(k2_relat_1(A),k2_relat_1(A));0.07830048526197929
18608;prm;r1_tarski(A,k2_zfmisc_1(k1_relat_1(A),k2_relat_1(A)));0.07811799999999999
972;thm;=(k9_relat_1(A,k10_relat_1(A,A)),k3_xboole_0(A,k9_relat_1(A,k1_relat_1(A))));0.07810056000000001
